PersonID,Age,Income,EducationYears,HoursWorkedPerWeek,YearsAtJob,CreditScore,MonthlyExpenses,Savings,Debt,HealthScore,Gender,MaritalStatus,OwnsHouse,JobSector,Region,HasPet,VehicleType,InternetAccess,GymMember,JobSatisfaction
519,36,44516.26351341591,15.31060110827442,49.67711201856096,1.867310433251216,659.7452409484746,1632.28839123248,23358.90310919909,17420.706702879674,85.78125395794771,Male,Divorced,1,Healthcare,East,1,None,Slow,1,9.188078982777574
520,44,102081.85132668375,13.44578069721906,28.69908696387561,3.725553649703846,709.4237880509052,2925.488237114506,-9197.879295382963,6490.249193184351,74.13782901992548,Male,Single,1,Healthcare,North,1,Truck,Moderate,1,7.328911018159954
521,14,89420.67391050706,16.525634256725535,45.01646884494489,0.3416902929515955,667.1655327186294,3270.9311154226853,3231.085879448903,23639.23549962446,73.703269479714,Male,Married,0,Healthcare,North,0,Car,Slow,1,11.124477026044993
522,41,76641.95406937231,24.95577700781023,27.040375078019537,17.980268270906397,686.9845479364282,3001.4380563782875,43087.95800262361,22691.35779310033,59.63469309617962,Other,Widowed,0,Finance,North,0,Car,None,0,8.703001915346343
523,27,60470.31802300336,17.102444996422914,36.20601117886075,2.231903518878148,624.4979394007374,4127.289240026392,6076.700489779732,13122.729764201162,72.15210590484605,Male,Single,0,Healthcare,North,1,Motorcycle,HighSpeed,1,9.268592372077238
524,41,45811.21526553041,15.059410941482806,51.77499818940567,3.2491680700900254,688.9730885421732,2129.737266092711,38651.42417154387,23406.067127833838,65.02735042031584,Other,Single,1,Tech,East,1,Truck,HighSpeed,1,9.11863442949813
525,25,57555.86447857894,18.765404505931755,38.50930779964767,2.1947266463424024,690.3147310097519,3170.113375815472,25330.07293385205,6747.080391691356,70.36145570494054,Male,Widowed,1,Education,East,0,Motorcycle,None,0,11.236040173144334
526,13,86774.97239408371,17.44806366162764,34.95672021354616,5.736572032898788,727.0143972017847,2425.736555261006,-7139.01571882387,10070.817250507476,64.0181361622185,Other,Widowed,0,Finance,East,1,Truck,Slow,1,9.614772428606145
527,15,102691.72611869218,17.260283471355525,40.81237362609191,5.426982392290495,711.1640456627686,3363.384253446869,29529.937928243093,-5102.166545660628,70.51091612686994,Female,Married,0,Healthcare,West,0,Truck,Moderate,0,10.910891817297555
528,35,95864.87056544378,17.820551779647012,54.40743802898131,6.281988264083704,640.0803937523978,2494.6177029950413,18234.9904671072,1760.4891578043716,70.93889642976596,Other,Widowed,0,Retail,South,0,Truck,Moderate,0,10.435345618399117
529,38,55223.01156427452,22.169630694488625,31.00990651676384,1.560852265176102,754.2099122021772,2228.486952696271,13167.994156253892,33076.308056706854,75.967549184388,Other,Divorced,1,Education,East,1,Truck,HighSpeed,0,10.451836998071274
530,24,42607.65133421977,12.607334694022253,35.69214053016393,1.896564010583294,710.5151520110998,3414.2505427101405,23674.356397580057,31414.286277223146,58.85250137708669,Male,Single,0,Other,North,1,Truck,Slow,0,6.952756870611398
531,42,67817.72493822408,17.420896230434362,50.98459009907776,0.6690927755226515,709.9196758588744,2155.906642686749,27119.502283501883,15657.886486489626,60.54481852254676,Other,Divorced,1,Finance,East,1,None,Moderate,1,10.547529126746443
532,15,29631.21268874297,13.220856610055383,53.1462140612264,5.328450673998246,699.5408823307431,1511.0919687696105,30613.877329619296,31629.31447189837,78.61914270730527,Other,Married,1,Retail,South,1,Car,Moderate,1,10.432928885887176
533,34,71463.35428369563,17.666537939026746,41.379412654258296,0.2030534557717762,674.112127638889,2138.20718177832,37673.79271322004,13399.255133916951,67.025618829299,Male,Widowed,0,Other,West,1,Truck,None,1,8.573598334892942
534,20,62047.94827402663,13.243940465541716,34.56568378484015,4.5525664613706,710.8901169874363,2933.3230626119725,26122.038691675345,12565.89697432092,85.74529790229931,Female,Single,1,Retail,North,0,Truck,Slow,0,7.673892127216713
535,27,55679.26996263515,14.747899559184749,54.57506101085495,10.18942106622196,723.7794217964291,3474.427126110964,-634.5113317954274,15565.106484655564,77.25269722015047,Female,Widowed,1,Healthcare,West,1,Motorcycle,Slow,1,9.90820424552884
536,35,33105.93865466409,15.11473025728628,51.56665435049519,11.074343286358616,612.6552154327222,2577.7905627075584,12895.318135232132,13750.784046764344,81.06762150206407,Female,Widowed,0,Finance,East,0,Car,Moderate,1,9.398224295673929
537,24,75272.00213139433,18.927450158034127,46.0736819265734,2.9804450139727146,673.0619581326952,3422.737947063818,64145.72502902932,12848.036764398195,89.10692320420895,Other,Married,0,Healthcare,North,1,Car,Slow,0,9.868504020344686
538,30,54345.98320676177,18.75536333182724,37.12558590637548,3.0744875189969,687.2526514798205,1549.2775549656844,30867.365905725917,26433.981071495527,71.90289188193428,Male,Married,0,Other,North,1,Car,Slow,0,11.14912889655402
539,47,41601.66328579424,12.262847870660844,41.70582395497178,0.4004632858983886,712.8085302847139,2189.715574627468,55539.309512172455,16501.35653956203,69.25513294583725,Female,Married,0,Tech,East,1,Truck,Slow,1,6.545364262814124
540,28,7554.755734367012,16.164802332999546,41.037839513731015,5.554917873811834,759.6655502963563,2297.997417992129,40931.51123298778,22124.817644338043,83.71702585598814,Female,Married,0,Retail,East,1,Motorcycle,None,0,9.439445365580372
541,45,64449.70189898728,13.871260435752482,43.98510782769347,8.609099000916675,661.4129592701609,2419.8084007692364,23627.031073336228,25313.80525277331,80.09513563929686,Female,Single,0,Tech,South,1,Car,Moderate,1,9.61768207573808
542,21,100445.03193339489,12.224485267973996,50.70600862878801,1.40290376376671,675.101907659108,2558.8660717751377,24521.106046716763,18881.857956547334,73.12669690178699,Female,Divorced,0,Other,East,1,Motorcycle,HighSpeed,0,11.464141260288574
543,41,98225.1842909574,15.348948848726888,47.27650224682442,2.734862969378544,674.3732944676725,2983.637670174535,19451.299401847315,5297.286740917612,88.91457966955942,Male,Divorced,1,Healthcare,East,0,None,Slow,0,8.313294954051779
544,52,55858.07486827456,15.074551634632542,35.53574353809145,9.126767516434535,659.9236204947729,2188.635213280657,-6067.069237697491,1471.3411103596118,72.8775569016007,Female,Single,0,Education,East,1,None,Moderate,1,6.834913521779962
545,5,52955.75879276439,23.280149459036565,50.258978700117225,10.4827540771773,682.6406752443869,2597.320080867188,20270.708787023363,16487.806348073053,75.32773637555782,Other,Widowed,0,Retail,North,1,Motorcycle,HighSpeed,0,12.608076971965104
546,25,74375.48512150047,17.29887947608209,43.87879284007893,1.3931490422755517,738.5401109993985,2468.413976773164,38160.11828813296,13287.436951750657,75.21222650834258,Other,Single,0,Education,South,1,Truck,None,0,7.881534823106838
547,41,45032.29121623417,11.867147497737289,46.122394775153495,3.9988828883301775,647.3082252317827,1851.877067276195,11005.400077681945,15873.914289201217,65.65406105101529,Male,Divorced,0,Finance,North,1,Car,Moderate,0,6.448107674736262
548,32,71035.83799638932,14.305677987487172,50.79924515567161,1.0690187086828231,721.3907197576451,2420.4333176429955,26179.294985927143,14839.459607514138,75.77585389486391,Female,Divorced,0,Retail,East,0,None,None,1,9.180122860239162
549,39,80321.6055676938,19.064149886288195,35.33051850291869,0.5372510663319602,614.9048884990832,2399.438329072017,32773.86568839796,40835.73660166568,88.96760177398491,Female,Single,0,Tech,South,0,None,Moderate,1,9.669044640684996
550,27,89538.66447768615,22.26532831860977,41.78504652776122,12.102368874451594,671.9331001778897,2384.443604497868,6354.793410312868,1697.7374435866204,79.44968315376175,Other,Married,1,Education,East,0,Motorcycle,None,1,12.075023329520054
551,36,62996.91847040095,11.242050063286126,38.81127269184471,8.588109391173631,683.5255349891007,2522.2316196070155,13230.45703484503,-4899.462698211246,75.31063426398931,Male,Widowed,0,Other,North,0,Truck,Moderate,0,7.021922177572976
552,33,60926.524996460685,10.360226844582863,32.59284344780727,7.136308951975792,783.7429836457032,2552.97147842937,4731.3276428426125,18323.76833519609,73.38232718834331,Other,Single,1,Finance,North,0,Motorcycle,None,0,5.798184335210024
553,49,47440.34826486878,21.612895526115345,44.08025986562952,0.2499776253945064,686.2598847623656,2197.393374624869,7667.515899658898,11235.774454118047,78.30867028406351,Male,Divorced,0,Retail,East,0,Motorcycle,HighSpeed,0,10.821746148491522
554,38,48462.3929192028,17.168842532112713,57.06933930950655,9.280811364606516,589.9378263274541,3390.900313779885,685.9207452040828,18160.67869729951,82.49766628489185,Male,Married,1,Other,South,1,Motorcycle,Moderate,0,10.73163637283095
555,39,60470.422161969465,13.3951218043709,30.959533532965484,2.881659295209507,600.0555546569375,1681.3635595578885,6493.273079329598,20838.830222840013,81.09238830889753,Male,Widowed,1,Finance,North,1,Motorcycle,HighSpeed,1,7.648946994228611
556,30,72347.31013632356,17.603887258367305,41.80631633370318,2.0957550967752123,701.701479317334,1995.3209240710728,41291.835211967584,27841.04695178897,71.6813513817802,Other,Divorced,1,Tech,East,0,Motorcycle,Slow,1,9.384039137216892
557,29,83271.69252466499,8.092756782949367,45.84325761044864,3.953539425761557,730.6885427894954,4445.974536956489,6267.844563645613,-72.25820383938299,78.24781594110115,Male,Widowed,0,Other,West,1,Truck,HighSpeed,0,5.703827259445953
558,29,48936.4209863931,16.010126519791484,42.73846920993709,0.4789943309398927,718.7727928813626,1773.406051507539,21896.88828591035,9432.82102142837,79.79939741148279,Other,Married,0,Retail,East,1,Motorcycle,Moderate,1,8.06885916008415
559,39,94853.77137919044,16.983463518529256,41.32123168490556,7.066201815154283,708.3785052900495,1552.371727703169,12456.968694935662,19287.61258880764,64.92805012473022,Other,Divorced,0,Finance,East,1,Truck,HighSpeed,1,10.867756613320472
560,29,59577.52797914863,18.77281041861349,34.20470181932505,4.366576211608102,758.1129798752834,3014.1337215008525,37682.98905555408,22704.635956872266,76.68230541183695,Female,Married,0,Healthcare,South,1,Car,Moderate,1,8.9760758336693
561,38,64572.65411303128,12.958312143122388,43.39672045764098,1.0326005530273132,673.0204389631434,1046.0161023582882,39667.43444905424,36934.49550288386,53.38696113697638,Other,Single,0,Retail,East,1,Car,None,0,8.173687746481743
562,59,50055.76641704353,16.257061484210077,37.45941613790444,1.0427047001080516,744.7455278013413,2335.308263019293,32961.049732084204,24557.03971113867,79.82533709821185,Other,Single,0,Retail,West,0,Car,Slow,1,9.627076794467188
563,45,16515.194794541167,13.22372612182124,28.86046977012868,1.0182284525958716,618.3992557486791,4002.077447553542,24592.01829654133,14432.114041137227,81.60343054562682,Female,Widowed,1,Retail,East,0,Car,HighSpeed,1,5.258678374387554
564,31,82680.907927221,16.766151267022952,49.16755332308239,0.2934576411015975,654.7526083530967,1418.5448544926196,16534.10694738652,6095.642470573384,82.4754612578646,Female,Married,1,Retail,West,0,None,Slow,1,10.108485752204205
565,49,79736.87794184867,13.313961032910928,47.75031491905226,4.431214243490142,609.6479302534092,1112.6248599829007,2121.8794371312506,9357.101472809807,71.04953147830433,Female,Married,1,Healthcare,North,0,Truck,HighSpeed,1,9.21577261226022
566,30,59373.44885763573,14.775697482519336,42.30996586110648,9.17379972422134,686.2577349665104,1450.5731586296113,49152.93321683296,9072.971770428936,78.09046835024034,Male,Widowed,0,Other,East,0,Car,Moderate,1,7.915455200099323
567,10,66339.81434449744,13.012553815629314,43.37444812923422,0.0882655870791606,697.6869391366829,3128.8516978428897,8604.904733711699,21552.336285137608,89.23953845541166,Male,Widowed,0,Other,South,0,None,HighSpeed,0,8.682030025545851
568,22,75318.78435408199,17.95340872547097,48.44590807629337,0.2512305037537511,705.705074611326,3287.3437039900687,29954.695205492622,17569.974455858304,89.13769648291259,Female,Widowed,1,Other,East,1,Truck,Slow,1,10.26246929769886
569,12,33749.08286226915,18.575353349969998,43.346037940668495,4.25216708356428,703.0941676443567,2141.187842115044,35893.48358935096,1763.5042915782103,74.70827300773439,Male,Single,0,Tech,West,0,None,HighSpeed,1,7.872726972529296
570,30,54418.9464530741,15.29613829012776,47.42410532856789,8.560002989082546,653.6223334594137,2978.248682800748,11670.792546420058,10640.985309095671,76.3931963072956,Female,Widowed,0,Healthcare,West,1,None,Slow,0,9.13620703460977
571,35,80885.29359243654,16.114713984880083,40.2151067947569,1.9781102311442496,690.4879577793392,3473.1787292583927,35570.187909739434,23775.475534514204,86.10911144734433,Male,Single,0,Healthcare,South,1,Motorcycle,Slow,1,7.836211276512179
572,55,39914.21153661501,11.654225756099368,49.87190243144368,2.1509492969092534,625.1276665697126,3751.1424901008777,31463.19805008283,18516.62354974059,59.99197984737825,Other,Widowed,1,Finance,West,0,None,Moderate,0,8.557527515469697
573,38,70871.15864333259,15.10097005597964,43.9247143555961,4.535992180495252,768.1614487566126,2327.5653031741062,45919.45753072648,20686.446160127707,71.76924257322976,Male,Married,1,Education,East,0,None,None,0,10.378117544329854
574,32,37868.3639075319,15.849386148874766,43.164311661635246,1.6024927143376468,684.8186963551,888.9697976310092,12959.803003599332,18829.21710057263,88.35570455536757,Male,Married,0,Other,West,0,Truck,None,0,8.485655329002256
575,44,74328.59964867053,23.862379273089925,34.37963346772781,0.134843881581659,675.5556940478155,1925.3847543132192,712.0397408042772,31264.307346088597,84.75200541684767,Other,Widowed,1,Education,East,1,None,HighSpeed,0,9.34026183572525
576,8,64287.17035405033,12.664098922677509,43.721735125810255,6.644440787386447,779.4470164222041,2201.23706354532,12417.653668332332,17360.4306382437,78.69263777649904,Female,Widowed,1,Finance,East,0,Motorcycle,Slow,1,8.043295945986856
577,37,32697.36368188981,20.392531716257317,37.008270495033294,4.912819288731211,637.8876733225385,2318.7428423951264,23132.803138014977,11139.77202129302,59.94167594669379,Male,Single,0,Healthcare,West,0,Car,Moderate,1,8.211808361280912
578,44,88294.78708914343,18.990576320397423,38.17030364082903,4.34651093699433,643.7206442984016,2368.4984192938964,20873.19090627585,5842.4495886643945,74.50089766958838,Male,Divorced,0,Finance,South,0,Car,None,0,10.266279706301162
579,17,50308.168464039016,16.84190921347041,37.10774623010328,6.767860683394994,645.1889837565717,3283.2262185514683,14098.431555881743,17496.094582097117,69.10084603750067,Other,Single,1,Retail,North,1,Truck,Moderate,1,8.189492671645912
580,48,48794.95125971238,21.2758614525854,35.60259040860465,5.623203092174411,696.606430915026,3392.099898681307,-8637.961884658645,-9407.04014775084,78.31038902817214,Other,Married,1,Finance,South,0,Truck,Moderate,0,11.039751769958354
581,39,69011.38394461885,17.116316417820588,54.748628418101774,1.152615996404674,721.5815814818799,2379.828442252652,27057.2449419366,13157.10998167288,66.9065331520512,Other,Widowed,0,Finance,North,0,None,Slow,1,11.894471501291711
582,30,87972.7469885743,17.167477587003788,49.98803437193042,2.173036073534379,736.9837734058917,3268.939413236273,49585.167186233,12941.60140078656,64.74276605025392,Other,Married,0,Retail,South,1,Truck,HighSpeed,1,10.348531730614482
583,42,44683.56362043206,15.840638040947365,53.52220501286557,0.6740046574753866,828.5997658747484,2750.3629566417626,26963.76857184505,1355.2914638271905,54.35134722316359,Female,Divorced,0,Education,East,1,None,Slow,0,10.6645423009292
584,62,66233.59699695943,19.670706647255884,34.662629882666614,0.695488642223212,587.5283772899618,2545.1541810038,29137.0327858027,5717.341613440041,87.21804684976702,Male,Single,1,Retail,East,1,Truck,None,1,8.949432763761019
585,37,73576.33000661146,19.28940770143265,42.42752249946536,5.638080505933257,730.4367794562208,3134.580909976975,28586.679592326527,23096.57530148241,71.00229488556943,Male,Married,1,Tech,West,0,Car,None,0,9.920801985272377
586,37,78862.11214526289,14.122968137511362,34.23895424877543,9.780816410573523,672.1434713713884,2550.576433766541,25955.700048236,17307.117490749624,76.57145783702535,Male,Single,0,Finance,North,0,Car,Moderate,1,7.287094124555338
587,29,68528.83110554451,12.042258416203698,37.825830736817615,16.448179480354014,670.6792425555614,3940.4678239684335,33974.989503021425,16017.883337073275,74.97761883525818,Male,Widowed,0,Finance,North,1,Car,Slow,1,7.765127130147862
588,24,57659.44321833355,15.391058087813027,36.49123809950055,4.948974860103847,669.0113935873061,1493.1121832438084,25930.60521778499,18063.475339320223,64.32566067039501,Female,Married,0,Education,West,0,Car,Slow,1,9.547319513882702
589,44,48448.195587025606,13.59988430680706,49.437504038649365,1.0173255125667338,654.5615164596013,2139.3803706355875,15309.84245520086,15926.275879489236,62.40935088551807,Male,Divorced,0,Healthcare,South,1,None,Moderate,0,9.818226345934892
590,24,66722.8776609275,15.809426276153935,39.62262193138944,0.5582923389996878,784.2262417301725,2411.436772132234,8060.166349868688,27428.625628583148,64.94684874002765,Female,Single,1,Retail,West,1,None,HighSpeed,0,9.809483911426712
591,35,43557.21976028786,19.712314404052417,48.410276002164096,8.379250179324124,742.1148663506951,2807.6168833205934,16265.395170789872,16234.291817036488,67.76831561170607,Female,Single,0,Healthcare,South,1,None,Moderate,0,10.926535425903356
592,29,6572.990330107852,14.62809503473963,45.62472533753111,4.322720857910577,701.1597989278688,3387.5723409721622,24711.94244675999,417.8688618124961,78.66606247013804,Other,Divorced,0,Tech,West,1,Car,Moderate,1,8.653211026828817
593,40,73731.19608315335,15.871529856065276,55.82183251262873,4.815405385879955,767.55078762435,2482.9210029346905,15258.7555831554,31301.299648744105,67.04282336479389,Other,Married,1,Retail,North,1,Motorcycle,None,0,9.275977228022226
594,39,83078.6968217239,16.174068204425186,33.12333466116166,7.603978863268138,624.3735517350563,1504.4392453456549,24715.080246971454,18703.402673288456,92.46490631594622,Male,Married,0,Tech,North,0,Car,Slow,0,9.922803545801411
595,47,17741.351289163234,18.545292646615856,49.55539943872079,6.0747850140101125,633.4647434334537,3089.759727518503,26587.252005506263,9107.462692049325,85.27151035893151,Female,Single,1,Tech,South,0,Car,None,0,11.358654950861409
596,28,44805.385905801246,9.259331998046184,48.878645222404366,8.992659336853519,591.1016133902656,3028.471136299375,32497.691469052726,2465.982817049815,83.08359549665708,Other,Divorced,1,Tech,North,0,Motorcycle,Moderate,1,7.191265740182957
597,31,77383.08522010395,14.17989911570411,36.15972697183779,0.289278666399649,665.0292729938357,1140.6989384344158,39241.9245325847,18959.142209580456,73.8034109752685,Female,Single,1,Other,North,0,Motorcycle,Slow,1,7.936531905875203
598,23,106149.90939423398,16.63385107683842,48.04280001883896,6.882128816479519,708.0849263352377,2497.3371064304406,21170.111277182863,13828.279950256245,90.14280735720484,Other,Single,0,Retail,North,1,Truck,Moderate,1,10.823296624098408
599,29,65415.87415350816,19.600236869280582,44.01686977815737,9.51410627549352,705.1429288966167,1386.9007185237915,383.3515227850876,30741.46786032409,72.81994368878875,Female,Widowed,1,Retail,North,0,Car,Moderate,1,10.358091828847336
600,39,50439.94117541731,14.524292657481384,40.63514244027955,1.685307348132644,707.467095552994,2034.744231748556,14823.438547712149,11540.92719333172,74.68738585845755,Male,Married,0,Other,East,1,Motorcycle,HighSpeed,0,8.16497508986991
601,44,61342.0711779032,10.370341881874378,37.056387078168,5.114472238721316,629.4471584466959,1868.03375112604,20660.93851109899,6626.192103175332,76.69974539749269,Male,Married,1,Education,West,1,Truck,None,1,5.712605978430272
602,23,92497.5283829637,17.85913433789841,37.68534329130488,1.885569619133633,740.1577371307011,3066.48528876939,-7536.531342656352,23957.96218235928,82.01823040543344,Female,Widowed,1,Other,West,0,Motorcycle,None,0,9.832203549142642
603,45,52080.71641750929,14.093912833523111,54.29887257471556,15.846985023009577,711.98137591195,2581.7811219205287,40829.967801537234,24252.818927168315,81.36908079002986,Other,Married,1,Finance,East,0,Motorcycle,Moderate,1,9.49366349914004
604,51,49016.15986699493,12.431000022728917,42.004096913744895,0.1699745341424337,736.6527140732999,1600.086299470781,22135.668687656995,16686.513676101957,70.24874721555396,Other,Married,0,Healthcare,North,1,Truck,HighSpeed,0,8.760724516393317
605,39,55345.12955635935,14.126963830860328,46.69278000918875,4.335037301664972,605.3618911204974,3116.0461740701394,25720.292518704275,21763.57047674908,69.67006280574046,Male,Married,0,Healthcare,West,0,Car,Moderate,0,9.163736809250308
606,57,45933.42783482575,15.446423927032452,37.25460370999468,0.9106291620431995,715.5745429398895,1496.3359232501098,40482.89693789399,14623.12879257762,81.39902957152084,Male,Divorced,1,Tech,West,0,Truck,Moderate,1,7.9594211638159
607,25,67453.4063198959,14.18576600638536,37.320882322670165,6.227798463062179,640.6117380041237,2731.0796533296607,10547.857547864798,17338.65101009247,82.15236583891233,Male,Widowed,0,Retail,West,0,Car,Moderate,0,8.972942945014966
608,20,97493.5691693912,9.383301828702791,48.49190885549965,0.9672580337277714,680.1338373724319,1930.192531495911,28610.628963260453,26649.908825639228,71.06648875177127,Other,Single,1,Retail,South,0,Motorcycle,HighSpeed,0,8.674905476146062
609,13,71461.58546232058,18.6911985906614,33.90254273069081,1.3419028332078364,726.7182449318192,2244.026042228636,18352.038153470963,21253.18334021503,59.128119303215456,Other,Divorced,1,Tech,East,1,Truck,Slow,0,8.602959546644128
610,52,59952.92995747425,19.824625123836167,39.50871739256837,3.4097585324907627,704.5546803127957,2852.989523626869,17238.69699476121,13307.255616673752,72.92683903991755,Male,Single,1,Finance,South,1,None,HighSpeed,0,9.455180660907734
611,42,59163.77462168912,17.954565974018518,42.20416446643339,12.315820702687368,657.4230010110341,2865.0145793416705,8417.11418293431,28523.625459261508,81.23525798825858,Female,Widowed,1,Healthcare,South,0,Motorcycle,Moderate,1,7.234754491863956
612,34,33736.18382606686,12.58694298872555,42.66823561104032,1.1894739145394322,700.3136578092209,3435.878351489172,44984.04820529791,-8648.553727915121,93.0541684641978,Other,Widowed,0,Other,East,1,Truck,Slow,1,7.677886545770912
613,38,82662.19554294318,15.395525398157446,40.925440289903065,0.778826703309313,623.4232342378178,2442.4224102299827,14367.499398866436,35520.73311421935,63.02042037659338,Male,Widowed,1,Education,West,1,Motorcycle,Moderate,0,9.830853496383018
614,21,63443.25605974396,15.980436054311626,44.37491868657554,7.114311083631174,757.5133697949148,2714.5156040743386,30491.963703435533,-2059.590948907353,70.73428747169426,Female,Married,0,Finance,South,0,Truck,HighSpeed,1,9.368317191089291
615,64,61390.40172818749,17.79638316868573,46.15713453490687,3.471935067515634,689.7357990251875,2193.583874316973,-8125.110812079045,8729.07175227704,71.10596438474623,Other,Divorced,1,Retail,West,0,Car,HighSpeed,0,11.332732691190335
616,36,128862.15135689722,18.005021466154243,46.40782527275598,12.139897681780024,755.9274972127663,2627.3929178359585,37699.8279453468,14590.824648049307,88.55805339431501,Female,Widowed,1,Tech,South,1,None,Slow,0,10.205000366062912
617,36,70975.05816731372,13.797478603664512,36.08517714799304,0.7927198310638528,673.6734156451978,2807.640233605958,35783.16733935588,13535.193292718386,74.65058499541367,Female,Single,1,Healthcare,West,1,Motorcycle,HighSpeed,1,8.57019040972526
618,43,49964.17899809632,16.245986669240683,40.29506941242722,5.19127347282727,673.8212005796709,2431.1831067819367,21461.511654459544,25064.11040026555,65.92673440627735,Other,Married,1,Tech,North,1,None,Moderate,0,9.373642796188744
619,40,56472.84807588914,17.371841213845723,49.16857717126162,1.3255546154023112,661.7906606681076,1237.3746611352526,16595.863007931133,4421.633813897657,80.58695282921819,Male,Married,1,Retail,North,0,Car,Slow,1,12.383490019243224
620,37,87968.91418393509,20.3674669664403,47.36788312544324,0.8525208616449735,743.8086965846537,2732.0296274316265,26000.000084203497,17607.668174830633,70.95361479959054,Female,Divorced,0,Tech,North,1,Truck,None,0,11.250328214948816
621,25,67265.40821075528,18.113519619474168,33.76284329111362,5.751045226909061,664.5284421335762,2755.19303414882,54331.85991320434,9217.87901780246,62.75612726642046,Male,Divorced,0,Other,East,1,None,Moderate,1,7.581905916931758
622,40,36234.44043365266,18.36717006212656,44.10887940211321,4.503128113388319,732.2297716207588,2023.8785665564344,-6448.550483552277,17951.409793374165,66.07226692723849,Other,Divorced,1,Healthcare,North,0,Truck,None,1,10.168969409933617
623,57,83384.57869150407,16.251479883788083,30.13064850375114,7.028965323619332,680.8773801165355,1600.92907474924,31730.410813611918,14352.277402021236,92.3404195442262,Female,Married,0,Tech,South,1,Car,Slow,0,9.840982591482184
624,51,51637.11828922012,20.23137743561051,42.281609412362215,1.851425549203286,601.2018350054191,3533.115405352776,6325.740467691461,15929.35652682978,78.84209221649462,Female,Widowed,0,Healthcare,West,0,Motorcycle,Slow,1,9.645442086790364
625,54,102465.95552435092,17.22928838787849,53.38660210047586,2.970779434447734,671.4842966106767,2844.0118576260816,19701.224055504037,9500.751675356543,76.07760055452543,Female,Single,1,Tech,West,0,Car,Moderate,0,11.875514206766502
626,28,86600.96131429297,13.416736269479289,36.31264369638608,2.5999346057208177,641.0445892818576,2339.6432783548034,16281.798213820057,9899.360499039176,72.50106264187954,Female,Widowed,1,Tech,West,1,None,HighSpeed,1,9.383194181665704
627,23,56053.562086824975,20.21010991037557,36.99406172705051,20.703868727959165,701.6951361841169,1704.076981796759,13575.226133033666,17872.72514027427,77.92148842118799,Female,Single,1,Healthcare,West,0,None,Moderate,0,9.574609189173511
628,33,90620.32723470226,18.09370981761708,46.58417868943716,1.7283144046938888,640.4796132162755,1924.7296201050576,19843.02306420906,24437.15505756044,77.80235946002495,Other,Widowed,1,Other,South,0,None,HighSpeed,1,10.580293034107404
629,35,66357.11021054807,14.670867936614552,32.74319090874212,1.7464913668912496,746.2987550357309,3411.813277750362,2987.4328208331426,9017.20665802152,77.92168828207326,Female,Divorced,0,Tech,West,1,Truck,HighSpeed,1,7.151594401628363
630,48,82055.4735024444,14.56152109780227,38.20346982068977,2.189023779797281,695.4462069823486,2596.363358607632,35437.706541919506,6312.324554270903,76.14845090277753,Other,Single,0,Other,South,0,Motorcycle,Moderate,1,8.500828622052762
631,14,74694.6563458895,16.889726635422285,45.57864682549052,4.157382682724594,691.120200262063,2114.589053099505,-6912.152667979004,21134.60165671837,83.6879833830555,Male,Married,0,Finance,South,1,None,Slow,0,10.151447506334367
632,53,48072.86690018253,17.389554385802754,38.194284913863584,1.4539193520438396,732.7946068893791,2856.7824618572595,28096.467692425133,14674.961069423103,75.23104346000731,Other,Single,0,Education,West,0,None,Moderate,1,9.723436647829322
633,33,52129.00335365076,16.59187679689362,40.58418007673417,12.342604583586724,748.1953467037931,1929.9212687875731,15101.962211981434,23304.98133985952,65.2206116444736,Female,Married,1,Finance,West,0,None,None,0,8.705137076021286
634,29,85599.21635162322,16.933926020328656,46.46511426189021,1.5440897817890549,698.9950624115174,3550.5901211962646,2436.126592888195,5942.027866288525,68.87577109099132,Male,Widowed,1,Education,West,1,Car,Slow,1,9.706868720915503
635,22,58304.49335786919,21.099872123729146,44.52927650121937,11.30797067863334,661.4399850225354,3446.9603744277074,23035.750558980428,-2794.389254234309,55.20981306510288,Other,Divorced,1,Finance,South,1,None,HighSpeed,1,10.592444203640364
636,15,56927.030735160064,19.214629456704657,43.60091037777241,0.5461458554704888,611.3015191943936,2173.3981501580565,-3354.26630059717,9669.959181736656,95.26817116042392,Other,Single,1,Education,East,1,Car,Slow,0,10.850431637950102
637,44,45897.54841301294,16.571906773795074,39.96526632437977,5.3437536185955885,665.697512148241,2059.9308270783977,20595.70732579452,7336.473907349839,83.62754591952687,Other,Married,0,Tech,South,0,None,Moderate,1,8.940388927566639
638,35,73471.98131186923,18.82393174230245,44.22036669161373,11.875000411167528,669.1393876676019,667.3067609154041,-1343.153617173317,14212.115999197002,66.69929504870763,Female,Widowed,0,Healthcare,East,1,Car,Slow,0,8.800162189318323
639,19,106250.4983848629,12.90242828941738,41.25760391940146,0.9241200570057446,705.3528726496148,1462.8934599140423,26919.08126476747,8631.547857296104,72.181551506029,Female,Divorced,1,Healthcare,West,0,Truck,HighSpeed,0,8.717512902499958
640,19,43649.34171491454,17.193781149840426,44.74683365955471,17.261447181381307,682.7426559430986,1562.3711575295706,6134.639995544367,22410.16951336449,68.63123525793567,Other,Divorced,0,Retail,South,1,Truck,HighSpeed,0,9.512617196482696
641,30,65484.38913345516,21.42791904919933,39.01840784929213,3.0154663210966595,734.3966486025714,2594.63323869117,13235.08974456036,12118.497375774838,90.42547211374117,Other,Divorced,0,Education,West,0,Car,Slow,0,8.707295259431568
