lat,lon
53.481686,-2.235352
53.4485577,-2.354687
53.4571195,-2.2264539
53.5191466,-2.2491306
53.4392486,-2.187235
53.53746,-2.275446
53.4285005,-2.4357202
,"[[1.0523895, 51.9390367], [1.0525519, 51.9390447], [1.0525817, 51.9390449], [1.0525835, 51.9390241], [1.052661, 51.9390264], [1.0526573, 51.9390617], [1.0526411, 51.939168], [1.0525824, 51.939165], [1.0525782, 51.9391593], [1.0525709, 51.9391614], [1.0525479, 51.9391321], [1.0525543, 51.9391295], [1.0525501, 51.9391253], [1.0525462, 51.9391214], [1.0525233999999999, 51.9391205], [1.0525228, 51.9391259], [1.0524651, 51.9391242], [1.0524656, 51.939118], [1.0524475, 51.9391176], [1.052448, 51.9391134], [1.0523782, 51.9391107], [1.0523895, 51.9390367]]"
,"[[-1.1183516, 53.0995873], [-1.118459, 53.0996316], [-1.1185496, 53.0995525], [-1.1184422, 53.0995082], [-1.1183516, 53.0995873]]"
53.1451587,-1.1976559
53.1372252,-1.1749176
53.1741883,-1.1919392
53.194666,-1.0642653
53.2199255,-1.1346342
53.1415868,-1.1783503
53.1639442,-1.1971057999999999
53.1579429,-1.1467002
53.1505452,-1.1683497999999999
53.144196,-1.2187808
53.2045059,-1.1534432
,"[[-1.1616587, 53.21549], [-1.161589, 53.2155638], [-1.1616901, 53.2155998], [-1.1617624, 53.2155269], [-1.1616587, 53.21549]]"
53.1589355,-1.2213078
53.1195394,-1.1202627
53.2039418,-1.2126933
53.1375272,-1.1583539999999999
53.2096918,-1.2215994
52.5509309,0.0883982
52.5096888,0.0839309
51.3865087,1.4243982
51.3788992,1.4007379
51.3799954,1.3552924
51.3858735,1.4082368
51.387064,1.3808224
52.8533094,-2.5759669
52.8975146,-2.4971685
52.9192173,-2.3889025999999998
52.837242,-2.4575109
52.4862937,-0.8030693999999999
52.4772949,-0.9296127999999999
52.5284159,-0.7493882
52.4920845,-0.9035500999999999
53.4971156,-0.315625
53.3017169,-0.1583792
,"[[-0.3377923, 53.387192399999996], [-0.3378673, 53.3870363], [-0.3377792, 53.3870213], [-0.3377042, 53.3871774], [-0.3377923, 53.387192399999996]]"
53.3169848,-0.247753
53.2870673,-0.3024615
53.40261,-0.4946753
,"[[-1.6056667, 51.4424459], [-1.6056508999999999, 51.4424265], [-1.6055989, 51.4423752], [-1.6054605, 51.4424277], [-1.6055253, 51.4424979], [-1.6056667, 51.4424459]]"
51.4279428,-1.8573625999999999
51.36426,-1.550989
51.4787317,-1.6211834999999999
51.5868692,-0.7759851999999999
53.3953764,-2.0632679
51.9027152,-1.0581509
52.0631302,-0.5482631
50.9835448,-2.7516684
50.9705306,-2.7659896
50.9885345,-2.8062044999999998
50.5946114,-4.1171455
54.7097751,-3.4423067
,"[[-3.4990786, 54.7152328], [-3.4991867, 54.715254], [-3.499256, 54.715136], [-3.4991479, 54.7151148], [-3.4990786, 54.7152328]]"
54.7085146,-3.4825031
54.6883601,-3.5169195
53.1366753,-1.5468514
,"[[-1.5545944999999999, 53.1387545], [-1.5545221, 53.1387143], [-1.5544014, 53.1388028], [-1.5543612, 53.138798], [-1.5543746, 53.1387143], [-1.5541025, 53.1387018], [-1.5540903, 53.138827], [-1.5543638, 53.1388414], [-1.5543665, 53.1388302], [-1.5543934, 53.1388334], [-1.554447, 53.1388623], [-1.5545944999999999, 53.1387545]]"
53.1011979,-1.5887845999999999
53.1050421,-1.5172599
53.1329178,-1.5195864
53.0841903,-1.4786463
,"[[-1.5776112, 53.0758411], [-1.5776223, 53.0756506], [-1.5774908, 53.0756479], [-1.5774835999999999, 53.0757708], [-1.5774797, 53.0758384], [-1.5776112, 53.0758411]]"
53.1892846,-1.6189041
53.1418086,-1.6404771
53.1617178,-1.5881777
53.1090793,-1.5608359
54.1807572,-6.2295402
52.530309,-0.822089
,"[[-3.3220739, 52.7043735], [-3.322139, 52.7043012], [-3.3220149, 52.7042602], [-3.3219499, 52.7043325], [-3.3220739, 52.7043735]]"
54.1224737,-6.3890613
52.0844992,0.0173995
51.3483362,-2.0832966
52.8567719,1.0384388
,"[[-0.9071309999999999, 52.8574517], [-0.9071034, 52.8574774], [-0.9072772, 52.8575455], [-0.9073047999999999, 52.8575198], [-0.9071309999999999, 52.8574517]]"
53.3999149,-3.1556016
52.4065494,0.1192679
,"[[-0.3408421, 52.0169904], [-0.3406901, 52.0168795], [-0.3405649, 52.0169421], [-0.3406651, 52.0170234], [-0.34068509999999996, 52.0170122], [-0.34072779999999997, 52.0170436], [-0.3408421, 52.0169904]]"
,"[[-2.7973033, 50.9085293], [-2.7971257, 50.9084339], [-2.797073, 50.9084729], [-2.7972506, 50.9085683], [-2.7973033, 50.9085293]]"
51.76083,-3.35578
51.75453,-3.40514
51.75995,-3.3984900000000002
51.713303,-3.345329
51.7461666,-3.3775453
51.76211,-3.3464
51.745016,-3.402734
51.7600056,-3.3662237
53.4939226,-1.2925042
53.487283,-1.3136203
53.501651,-1.2864711
54.5306519,-1.1986291
54.5506955,-1.1807106
54.5615304,-1.204916
54.5891375,-1.2326909
54.5761839,-1.1466033
54.5677383,-1.1924112
54.5454181,-1.2579602
54.5674348,-1.2489883
54.5797815,-1.1748909
54.5536,-1.1991
54.4887138,-1.1323839
54.5242525,-1.2169075
54.5572782,-1.1566581
54.5599,-1.1443
54.5610329,-1.2431508
54.5756065,-1.2356623
54.56559,-1.13707
54.6237696,-2.0808481
,"[[-2.4386894, 53.1794816], [-2.4385208, 53.1795022], [-2.4385397, 53.1795576], [-2.4387081999999998, 53.1795371], [-2.4386894, 53.1794816]]"
50.9513114,-0.7506493999999999
50.985315,-0.7404141999999999
51.71767,-5.02263
51.7134306,-5.0360883
51.7294549,-5.0876399
51.70838,-4.9476
51.7149825,-5.0553657
54.6085811,-5.5305357
54.2269285,-3.3325531
54.2263917,-2.7723984
52.065674,-0.7600471
52.0929265,-0.8380095999999999
52.0059409,-0.7487077999999999
52.1102729,-0.7018213999999999
52.0114621,-0.6469425999999999
52.0232154,-0.7454713
52.0536711,-0.8175671999999999
52.022578,-0.7342061
52.0545605,-0.8947455999999999
52.0604926,-0.7473192
52.0322296,-0.7409618
52.0192928,-0.7204794
51.9385297,-0.8344098
52.0517235,-0.8372855
52.0013894,-0.7670648
52.0260411,-0.7890615999999999
52.0438715,-0.7507391
,"[[-0.6888506, 52.022843], [-0.6889974, 52.0228216], [-0.6889708, 52.0227608], [-0.6888268, 52.0227803], [-0.6888506, 52.022843]]"
51.9946432,-0.7294598
52.0736323,-0.7450264
52.050757,-0.7793842
,"[[-4.1610939, 55.9648958], [-4.1609982, 55.9648787], [-4.1609346, 55.9649454], [-4.1609703, 55.9649545], [-4.1610768, 55.9649312], [-4.1610939, 55.9648958]]"
51.2089158,-3.5974413
,"[[-3.4951441, 51.1686488], [-3.4952146, 51.1687289], [-3.4953511, 51.1686818], [-3.4952806, 51.1686016], [-3.4952498, 51.1686122], [-3.4951441, 51.1686488]]"
51.1842102,-3.4444128
51.107139,-3.6507245999999998
51.1384472,-3.5405414
51.2056425,-3.4749129
51.1798204,-3.5206787999999998
,"[[0.8141400000000001, 51.4222188], [0.8141164, 51.4221877], [0.8141313, 51.4221833], [0.8140561, 51.4220842], [0.8141330999999999, 51.4220615], [0.8141419999999999, 51.4220732], [0.8141478999999999, 51.4220715], [0.8141522999999999, 51.4220772], [0.8141980999999999, 51.4220637], [0.8142186, 51.4220907], [0.8141727, 51.4221042], [0.814214, 51.4221586], [0.8142811999999999, 51.4221388], [0.8143066, 51.4221722], [0.8142526, 51.4221881], [0.8142419, 51.4221741], [0.8141951, 51.422188], [0.8142041, 51.4221999], [0.8141400000000001, 51.4222188]]"
53.6857831,-1.7186234
51.4165538,-0.1523361
51.3973142,-0.1733613
51.4049508,-0.1634633
51.4035384,-0.1762446
55.3305971,-3.4442072
51.7647431,-2.8539597
51.8113862,-2.7170062
50.9486204,-2.7155012
52.5603482,-3.1473825
56.8812702,-2.2566914
56.7736976,-2.4192649999999998
56.8447476,-2.2795938
56.7944935,-2.3366987
56.7119044,-2.4678281
54.0616497,-2.8527868
54.0779898,-2.8389263
,"[[-2.8668394, 54.0718808], [-2.8668289, 54.0720116], [-2.8669696, 54.0719915], [-2.8670111, 54.0719856], [-2.8670144, 54.0718835], [-2.8668394, 54.0718808]]"
52.0126587,-1.7622237
51.9413697,-1.6476042
51.9930579,-1.701116
50.6606494,-3.7665317
,"[[-1.6123618, 55.3480747], [-1.6123498, 55.3480458], [-1.6125706, 55.3480163], [-1.6125507, 55.3479682], [-1.6123916, 55.3479895], [-1.6121902, 55.3480164], [-1.612222, 55.3480935], [-1.6123618, 55.3480747]]"
55.1684981,-1.690242
55.3150034,-1.9597556
55.3344935,-1.5786568
55.3337033,-1.5842791999999999
55.1811707,-1.6448525999999999
55.2974865,-1.7103857
52.595879,-2.5574541
54.108603,-6.4781188
55.9412806,-3.0223735
51.7987229,-4.7434626
51.6655718,-3.7965112
51.630974,-3.8192089
51.7666006,-3.7109638
51.6509241,-3.8159373
51.72975,-3.7476838
,"[[-2.2145385, 53.8358716], [-2.2147056, 53.8357973], [-2.2146349, 53.835743], [-2.2144703, 53.8358194], [-2.2145385, 53.8358716]]"
53.844524,-2.1994412
51.3661439,0.3051335
55.3975701,-4.1830917
51.3483146,-0.5016649
,"[[-4.852641, 54.9440914], [-4.8527903, 54.9440693], [-4.8527692, 54.9440223], [-4.8526199, 54.9440444], [-4.852641, 54.9440914]]"
,"[[-0.2554226, 51.399512], [-0.2554133, 51.399459], [-0.2554112, 51.3994475], [-0.255399, 51.3993779], [-0.25525149999999996, 51.399388], [-0.2552752, 51.3995221], [-0.2554226, 51.399512]]"
50.7591054,-1.6686782
50.7525631,-1.6544566
50.7636206,-1.6494233999999999
50.7359469,-1.6642544
50.7737213,-1.6601925
52.215426,-4.3587658
,"[[0.9397515999999999, 50.9857088], [0.9396555, 50.9858208], [0.9395808999999999, 50.9857949], [0.9396785, 50.985683], [0.9397515999999999, 50.9857088]]"
53.0622116,-0.816282
53.0779188,-0.8095627999999999
53.2311277,-0.8990897999999999
,"[[-0.7830598999999999, 53.0553156], [-0.7828312, 53.0553144], [-0.7828301999999999, 53.0553867], [-0.7828467, 53.0553868], [-0.7828459999999999, 53.0554396], [-0.7828073, 53.0554394], [-0.7828071, 53.0554591], [-0.7828345999999999, 53.0554592], [-0.7828339999999999, 53.0554959], [-0.7829079, 53.0554963], [-0.7829086, 53.0554427], [-0.7829944999999999, 53.0554432], [-0.7829950999999999, 53.0554029], [-0.7830585999999999, 53.0554032], [-0.7830598999999999, 53.0553156]]"
53.0886406,-0.7930898
55.1825573,-1.5169164
51.394678,-1.3265871
,"[[-1.3742865, 51.3579423], [-1.3744581, 51.3579452], [-1.3744612999999999, 51.3578698], [-1.3743433, 51.3578679], [-1.3743449, 51.357831], [-1.3742912999999999, 51.3578302], [-1.3742865, 51.3579423]]"
54.2083698,-5.899157
54.2144554,-5.8873826
55.0503487,-1.7452729
54.988489,-1.5779475
54.9849015,-1.558169
54.9740049,-1.563907
54.9951459,-1.7172646
55.1025091,-1.8414744
55.0418698,-1.5814936
55.0064681,-1.6525060999999999
55.0417214,-1.6385186999999999
54.9942403,-1.6732807
55.0259185,-1.6280402
55.0143833,-1.6219237
,"[[-1.6902646, 54.998986], [-1.6902209, 54.9989296], [-1.6900895, 54.9989634], [-1.6901358, 54.9990188], [-1.6902646, 54.998986]]"
55.0217093,-1.5653891
54.9740183,-1.5450852
54.9038897,-1.8185559
55.0116713,-1.5915644
55.0475823,-1.6239607
54.994281,-1.753757
54.9062579,-1.7237259
54.9770395,-1.5825107
55.0367031,-1.7649745
55.0545624,-1.6762444
54.9772646,-1.6131488999999999
54.9698782,-1.6574187
,"[[-1.6589190999999999, 55.0184413], [-1.6589642, 55.0184127], [-1.6589691, 55.0183562], [-1.6589577, 55.0183426], [-1.6587633, 55.0183449], [-1.6587198, 55.0183725], [-1.6587242, 55.0184165], [-1.6587825999999999, 55.0184429], [-1.6589190999999999, 55.0184413]]"
54.9855051,-1.6638117
54.9756424,-1.6545323
54.9659687,-1.6371554
54.99566,-1.5869018
55.0064907,-1.6235143
54.992578,-1.6066109
55.0088722,-1.5781292
54.9894888,-1.6672382
54.9751136,-1.6117595
52.9603677,-2.3042705
51.0439449,0.9280214999999999
51.930776,-2.4033512
52.2663922,0.3689556
52.2429422,0.4042017
52.2283491,0.5210367
51.8035079,-2.4502715
52.7675069,-2.3774816
50.671477,-1.2340882
52.0163595,-4.8328511
51.5821416,-2.9616394
51.6094702,-2.9538208
51.5919105,-3.0598543
51.5868825,-2.9826705
50.6425722,-1.3955306
51.5900948,-2.9811834
51.5929374,-2.9584886999999997
51.580015,-3.0200858
50.6959264,-1.3212389
51.5879434,-2.995447
51.5796912,-2.9901816
51.5827629,-3.0007053
50.6986061,-1.2823564
,"[[-3.0474657, 51.584962], [-3.0475828, 51.584833], [-3.0475602, 51.5848251], [-3.0475958, 51.5847859], [-3.0474743, 51.5847433], [-3.0473217, 51.5849115], [-3.0474657, 51.584962]]"
50.6916327,-1.31249
51.5880287,-2.9640735
51.5723203,-3.0130712
51.5903583,-2.9992781
,"[[-3.068458, 51.5811015], [-3.0684773, 51.5810441], [-3.0684001, 51.581034], [-3.0683807, 51.5810915], [-3.068458, 51.5811015]]"
51.5901836,-2.981478
51.6122147,-3.029047
51.9841509,0.2147836
51.5712004,-2.9896477999999997
52.7725163,-2.4110913
51.6007019,-2.9654075
,"[[-3.0470666, 51.5775913], [-3.0470697, 51.5776836], [-3.0471588, 51.5776819], [-3.0471557, 51.5775896], [-3.0470666, 51.5775913]]"
52.0118829,-4.8994463999999995
51.5962698,-2.9825428
52.0870983,-0.7213102
56.4020378,-3.013914
56.4393995,-2.9416165
50.366861,-5.0543826
50.3671593,-4.9728354
50.4541841,-4.9973742
50.4140164,-5.0865976
54.1566573,-6.3464745
54.1009716,-6.1986074
,"[[-6.3376638, 54.1783379], [-6.3376553, 54.1783182], [-6.3378346, 54.1783101], [-6.3378279, 54.1782614], [-6.3376536, 54.1782654], [-6.3376121, 54.1782615], [-6.337486, 54.1783003], [-6.3375439, 54.1783672], [-6.3376638, 54.1783379]]"
54.1003828,-6.253935
54.2349999,-6.1639603
54.2320697,-6.0908949
54.1754576,-6.3371995
50.5461752,-3.5965812
50.5855473,-3.6308001
50.570617,-3.6550029
50.5609283,-3.664699
50.508413,-3.6143107
50.6182997,-3.7194385
50.5275247,-3.5878567
50.5309565,-3.6049121
54.6075844,-1.5649496999999999
54.6193747,-1.5733589
54.619571,-1.5918259
,"[[-4.4437066, 54.8675591], [-4.4437308, 54.867551399999996], [-4.4437762, 54.867537], [-4.4436826, 54.8674568], [-4.4436201, 54.8674789], [-4.4437066, 54.8675591]]"
54.8182,-4.48519
54.7597089,-4.5839654
54.9136283,-4.6088673
54.8326871,-4.4577316
,"[[-4.4824847, 54.9577031], [-4.4824702, 54.9576528], [-4.4824535, 54.9575947], [-4.4822887, 54.9576103], [-4.482067, 54.9576314], [-4.4820536, 54.9575849], [-4.4818283, 54.9576063], [-4.4818387, 54.9576423], [-4.481866, 54.9577369], [-4.4823104, 54.9576946], [-4.4823174, 54.9577191], [-4.4824847, 54.9577031]]"
54.7878,-4.3684
,"[[-4.4149704, 54.734064], [-4.4149102, 54.7341617], [-4.4150386, 54.7341988], [-4.4150985, 54.7340975], [-4.4149704, 54.734064]]"
53.4573843,-2.6200573
57.02045,-4.2868393
,"[[-4.1194949, 57.0656928], [-4.1193756, 57.0656189], [-4.1193519, 57.0656302], [-4.1192953, 57.0656572], [-4.1194147, 57.0657311], [-4.1194949, 57.0656928]]"
52.5014624,-3.2585136
52.5143697,-3.3130969
52.5769057,-3.3338131
54.6887915,-5.9483652
54.6643301,-5.9178545
54.6766711,-5.8921808
54.6772062,-5.9926442
54.6772074,-5.9106317
54.6899908,-5.9103585
54.6676715,-5.9118059
54.6561337,-5.9341105
,"[[-5.7922092, 54.5013874], [-5.792276, 54.5014705], [-5.7925036, 54.5014089], [-5.7924368, 54.5013257], [-5.7922092, 54.5013874]]"
54.5332276,-5.8287082
54.5979858,-5.7051382
,"[[-5.6965581, 54.5940602], [-5.6965616, 54.5940495], [-5.696583, 54.5939839], [-5.696587, 54.5939717], [-5.6964592, 54.5939577], [-5.6964556, 54.5939686], [-5.6964303, 54.5940462], [-5.6965581, 54.5940602]]"
54.6018495,-5.6766065
,"[[-5.5469848, 54.3814868], [-5.5470421, 54.3814604], [-5.5469688999999995, 54.3814065], [-5.5469165, 54.3813678], [-5.5468592, 54.3813941], [-5.5469848, 54.3814868]]"
54.5923846,-5.7103055
54.5960414,-5.6866888
54.5950929,-5.6654401
,"[[-3.1457393, 56.5588604], [-3.1458982, 56.5587834], [-3.1458076, 56.5587267], [-3.1456488, 56.5588036], [-3.1457393, 56.5588604]]"
50.5874216,-1.2846058
53.7050021,-1.4040698999999999
,"[[-1.4184523, 53.700074], [-1.418391, 53.7000923], [-1.4184784, 53.7001946], [-1.4185397, 53.7001763], [-1.4184523, 53.700074]]"
,"[[-1.4222643, 53.7125557], [-1.4221888, 53.7124869], [-1.4221165, 53.7125147], [-1.422192, 53.7125835], [-1.4222643, 53.7125557]]"
53.7397757,-0.4897143
55.0186658,-1.4250398
55.0249347,-1.4882563
55.0232544,-1.4753241
55.0340664,-1.4363413999999999
55.0092915,-1.4485993
55.0074276,-1.4641907
52.6954732,-1.6832633
52.7829756,1.4126751
54.3392515,-1.435141
52.2312676,-0.8898294999999999
52.2889784,-0.8454653999999999
52.2562754,-0.8042671
52.2425536,-0.873957
52.251336,-0.9435791
52.2211352,-1.0359169
52.2111487,-1.0072796
52.4186935,-1.055773
52.2574043,-0.8362491
,"[[-1.1326136, 52.3473486], [-1.1327115, 52.3473375], [-1.1328832, 52.3473165], [-1.1328607, 52.347246], [-1.1325911, 52.347278], [-1.1326136, 52.3473486]]"
52.2135476,-0.8805763
52.2716708,-0.8400207
52.237817,-0.7884181
52.2768521,-0.9045293
52.2372223,-0.8931553
52.2785711,-1.024825
52.2193483,-0.9022079
52.2250295,-0.9056769
52.2601984,-0.9532023
,"[[-0.9058210999999999, 52.3284471], [-0.9058881, 52.328445], [-0.9058794, 52.3283547], [-0.9058126999999999, 52.3283572], [-0.9058210999999999, 52.3284471]]"
52.3515319,-1.0108264
52.2628654,-0.9009971999999999
52.2289299,-0.8243552
52.2206574,-0.7995582999999999
52.2215625,-0.9264454999999999
52.3567091,-0.8954685
52.2645951,-0.7529878
,"[[-0.9810525, 52.2297095], [-0.9810070999999999, 52.2298087], [-0.9811603999999999, 52.2298268], [-0.9811675, 52.2298096], [-0.9811907999999999, 52.2298106], [-0.9812031, 52.2297714], [-0.9811742999999999, 52.2297301], [-0.9811118999999999, 52.2297192], [-0.9810863, 52.2297147], [-0.9810525, 52.2297095]]"
,"[[-0.9647425, 52.3392315], [-0.9646043999999999, 52.3391574], [-0.9645307, 52.3392087], [-0.9646688999999999, 52.3392828], [-0.9647425, 52.3392315]]"
52.2921263,-0.8136333
52.2473329,-0.9334382
52.2395826,-0.9154502
52.2421132,-0.8567168
,"[[-0.9387772999999999, 52.1747684], [-0.9388261, 52.174758], [-0.9389949, 52.1747175], [-0.9389185, 52.1745947], [-0.9387979999999999, 52.1746229], [-0.9388242, 52.1746649], [-0.9387270999999999, 52.1746877], [-0.9387772999999999, 52.1747684]]"
52.2512289,-0.8795915999999999
52.2593168,-0.8531536
52.2653522,-0.8181828
52.271209,-0.8256783
52.3031466,-1.0797269
52.2419952,-0.9900597
52.1870687,-0.8196321
52.1585662,-0.8934892999999999
52.3244487,-0.9503039999999999
52.2518598,-0.8304796999999999
52.1468558,-0.8526606999999999
52.2377551,-1.0560216
51.053886,-0.6438159999999999
51.5374342,-0.38941689999999995
,"[[-0.3709462, 51.5462885], [-0.3704942, 51.5466167], [-0.370871, 51.5468281], [-0.37137529999999996, 51.5464228], [-0.3709462, 51.5462885]]"
52.71151,1.4096469999999999
52.6250931,1.2921852
52.630658,1.2952327
52.4348511,0.9966746999999999
52.4523189,1.0367782
,"[[1.5484594, 52.637466], [1.5484592, 52.6374754], [1.548583, 52.6374772], [1.5485825, 52.6374892], [1.5486309, 52.6374899], [1.5486284, 52.637553], [1.5485849, 52.6375523], [1.5485843, 52.6375687], [1.5483072, 52.6375647], [1.5483095, 52.6375063], [1.5483111999999999, 52.637464], [1.5484352, 52.6374662], [1.5484594, 52.637466]]"
52.5780154,1.3394777
,"[[1.4159287999999999, 52.5879115], [1.415978, 52.5877961], [1.4160845, 52.5878135], [1.4161129, 52.5877461], [1.416278, 52.587771], [1.4162133, 52.5879238], [1.416058, 52.5878985], [1.4160564, 52.5879093], [1.4160142, 52.5879238], [1.4159287999999999, 52.5879115]]"
52.6468212,1.2191653
52.6479242,1.2349579
52.4888913,1.234112
52.5022788,1.2985484999999999
52.849728,1.4780256999999999
,"[[1.1120722, 52.762723], [1.1120465, 52.7627293], [1.1118447, 52.7627788], [1.11178, 52.7626823], [1.1119659, 52.7626367], [1.1120075, 52.7626264], [1.1120166, 52.76264], [1.1120722, 52.762723]]"
,"[[1.279343, 52.6639698], [1.2794596, 52.6635541], [1.2806386, 52.6636757], [1.2805221, 52.6640914], [1.279343, 52.6639698]]"
52.7588691,1.5335651
52.6363139,1.2967514
52.6389805,1.3027728
52.7533881,1.5694811
52.8086989,1.1061147
52.6216911,1.2624812
52.6328111,1.2810766
52.8769379,1.4340832
52.528941,1.5560374
52.7183439,1.0614992
52.5589637,1.2328321
52.6208529,1.2417585
,"[[1.0713625, 52.6248137], [1.0714058, 52.6249134], [1.0712698, 52.6249352], [1.0712439, 52.6248755], [1.0712265, 52.6248355], [1.0713625, 52.6248137]]"
,"[[0.9324753, 52.4387584], [0.9325066, 52.4387029], [0.9327468, 52.4387533], [0.9327154999999999, 52.4388088], [0.9324753, 52.4387584]]"
52.5691403,1.4041894
52.6271621,0.9867849999999999
52.6241421,1.4333475
52.6511492,1.3100625
52.6248942,1.2827443
,"[[1.2231402, 52.6763621], [1.2233161, 52.6763606], [1.2233163, 52.6763731], [1.2233181, 52.6764494], [1.2232911, 52.6764496], [1.2232924, 52.6765093], [1.2230476, 52.6765114], [1.2230468, 52.676477], [1.2231428, 52.6764762], [1.2231402, 52.6763621]]"
,"[[1.1905253, 52.4280771], [1.1905885999999999, 52.4281217], [1.1905226, 52.4281566], [1.1904592, 52.4281119], [1.1905253, 52.4280771]]"
52.7940984,1.2516706
52.6185593,1.4827734
52.6646151,1.289015
52.628189,1.3582331
52.6976601,1.2443605
52.6586437,1.3245687
,"[[1.0328207, 52.6591874], [1.0328513, 52.659281], [1.0327833, 52.6592892], [1.0327675, 52.6592411], [1.0327478, 52.6592435], [1.0327597, 52.6592798], [1.0326806, 52.6592893], [1.0326234, 52.6591143], [1.0326413, 52.6591122], [1.0327646, 52.6590973], [1.0327951, 52.6591904], [1.0328207, 52.6591874]]"
52.5994908,1.1815729
52.5200412,1.2430362
52.6776778,1.4894815
52.7284429,1.3702835
52.6529447,1.1556268
52.7122071,1.3138369
52.6808939,1.2017584
,"[[1.3430793, 52.6378408], [1.3430907, 52.6377709], [1.3432606, 52.6377811], [1.3432492, 52.637851], [1.3430793, 52.6378408]]"
52.7549757,1.3042233
,"[[1.2793435, 52.6533339], [1.2794588, 52.6533522], [1.2794429999999999, 52.6533886], [1.2795026999999999, 52.6533981], [1.2794933, 52.6534197], [1.2793184, 52.6533918], [1.2793435, 52.6533339]]"
52.7003,1.282
52.6457204,1.2763915
52.7406812,1.2428404
52.7075209,1.1505776
,"[[1.2835346, 52.6087977], [1.2835459, 52.6088114], [1.2835923, 52.6088678], [1.2834819, 52.6089029], [1.2834543, 52.6088716], [1.2833828, 52.6088922], [1.2833263, 52.6088206], [1.2834581, 52.6087855], [1.2835346, 52.6087977]]"
52.7213683,1.1100768
52.706848,1.4012441
52.5664358,1.2962396
52.6652049,1.2634975
,"[[1.2685875, 52.6292266], [1.2688091, 52.62921], [1.2688196, 52.6292623], [1.2685981, 52.6292789], [1.2685875, 52.6292266]]"
52.6873002,1.212587
53.0207856,-1.3297962
52.9799939,-0.9696452999999999
,"[[-1.0048916, 53.0119986], [-1.0049369, 53.0120603], [-1.0050565, 53.0120286], [-1.0050112, 53.0119668], [-1.0048916, 53.0119986]]"
52.9639131,-1.2077347
52.9385504,-1.1206807
52.9462006,-1.2318069
52.8703649,-1.0897444
52.9232614,-1.1358243
52.9409697,-1.2667027
,"[[-1.0362289, 52.9883927], [-1.0362114, 52.9883988], [-1.0361778, 52.9884109], [-1.0361399, 52.9884236], [-1.0362385, 52.9885264], [-1.0363275, 52.9884955], [-1.0362289, 52.9883927]]"
52.9795756,-0.9289944
53.0027473,-1.1571792
,"[[-1.12005, 52.972708], [-1.1199307, 52.9727177], [-1.119964, 52.9728664], [-1.1200833, 52.9728567], [-1.1200520999999999, 52.9727174], [-1.12005, 52.972708]]"
53.0224545,-1.1753798
53.0232836,-1.0556198
53.085475,-1.1663061
53.0357534,-1.2218775
52.9545959,-1.1937408
52.9790747,-1.2085131
53.0944516,-1.3190386
53.0475593,-1.1940498
,"[[-1.2576504, 52.9977008], [-1.25773, 52.9976343], [-1.2576810999999999, 52.9976134], [-1.2577224, 52.9975784], [-1.2576638, 52.9975533], [-1.2576179, 52.9975922], [-1.2576128, 52.99759], [-1.2575382, 52.9976531], [-1.2575497, 52.997658], [-1.2576187, 52.9976875], [-1.2576357, 52.9976948], [-1.2576504, 52.9977008]]"
52.9332627,-1.1286613
52.9206557,-1.1108358
,"[[-1.1724262, 52.955701], [-1.1724965, 52.9556982], [-1.1724607, 52.9556213], [-1.1724325, 52.9556225], [-1.1724133, 52.9555798], [-1.1724288999999999, 52.955576], [-1.1724136, 52.9555334], [-1.1723554, 52.955543], [-1.1723764, 52.9555897], [-1.1724262, 52.955701]]"
,"[[-1.2870543, 52.8844291], [-1.2870754, 52.8844202], [-1.2870994, 52.8844102], [-1.2869891, 52.8843142], [-1.286944, 52.884333], [-1.2870543, 52.8844291]]"
53.0012264,-1.1962542
52.9514595,-1.1231119999999999
52.9621458,-1.1367246
52.9651409,-1.1707840999999999
,"[[-1.3072355, 53.0181397], [-1.3071967, 53.0181379], [-1.3071873999999999, 53.0181375], [-1.3071917, 53.0182401], [-1.3072017, 53.0182399], [-1.3072023, 53.018277], [-1.3072024, 53.0182868], [-1.3072461, 53.0182864], [-1.3072454, 53.0182536], [-1.3072858, 53.0182529], [-1.3072835999999999, 53.0182104], [-1.3073077, 53.01821], [-1.307304, 53.0181423], [-1.3072355, 53.0181397]]"
52.9656793,-1.1103843
52.9707127,-1.1981941
,"[[-1.2834053, 52.9049069], [-1.2833948, 52.9049096], [-1.2833813, 52.9049131], [-1.2834114, 52.9049553], [-1.2835685, 52.9049147], [-1.2835604, 52.9049032], [-1.2836195, 52.9048879], [-1.2835976, 52.9048571], [-1.2834053, 52.9049069]]"
,"[[-1.2829924, 53.0071686], [-1.282977, 53.0071596], [-1.2829164, 53.0071242], [-1.2828977, 53.0071131], [-1.282743, 53.0072086], [-1.2827814, 53.0072311], [-1.28283, 53.0072011], [-1.2828586, 53.0072178], [-1.2828332, 53.0072335], [-1.2828195, 53.0072254], [-1.2827581, 53.0072633], [-1.2827997, 53.0072877], [-1.2829924, 53.0071686]]"
52.9643261,-1.2287338
